,acc_date,acc_id_seed_donor_number,acc_id_seq_num,collection_number,cultural_type,donor_country,fao_in_trust,multilateral_system,pedigree,previous_name,source_country,special_traits,species_name,status,strain_id,variety_name
5203,1/25/1984,IRAT 846,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/9),,MADAGASCAR,,O. sativa,Breeding and inbred line,12807,
5204,1/25/1984,IRAT 843,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/9),,MADAGASCAR,,O. sativa,Breeding and inbred line,12806,
5205,1/31/1979,IRAT 838,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/9),,MADAGASCAR,,O. sativa,Breeding and inbred line,12804,
5206,1/25/1984,IRAT 906,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(14/294),,MADAGASCAR,,O. sativa,Breeding and inbred line,12814,
5207,1/31/1979,IRAT 827,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/9),,MADAGASCAR,,O. sativa,Breeding and inbred line,12802,
5208,1/25/1984,IRAT 907,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(14/294),,MADAGASCAR,,O. sativa,Breeding and inbred line,12815,
5209,1/31/1979,IRAT 782,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/304),,MADAGASCAR,,O. sativa,Breeding and inbred line,12800,
5210,4/22/1971,C 8432,1,,,JAPAN,Yes,Yes,,,PAPUA NEW GUINEA,,O. sativa,Landrace/Traditional cultivar,13495,
5211,1/25/1984,IRAT 780,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/304),,MADAGASCAR,,O. sativa,Breeding and inbred line,12799,
5212,1/31/1979,IRAT 779,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/304),,MADAGASCAR,,O. sativa,Breeding and inbred line,12798,
5213,1/31/1979,IRAT 778,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/304),,MADAGASCAR,,O. sativa,Breeding and inbred line,12797,
5214,7/14/1971,ARC 11432,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14570,
5215,1/31/1979,IRAT 834,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/9),,MADAGASCAR,,O. sativa,Breeding and inbred line,12803,
5216,1/31/1979,IRAT 937,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(298/34),,MADAGASCAR,,O. sativa,Breeding and inbred line,12822,
5217,1/11/1971,,,,,SPAIN,Yes,Yes,COLUSA/NANO F 31,,SPAIN,,O. sativa,Breeding and inbred line,12876,
5218,4/22/1971,C 8512,1,C59,,JAPAN,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13490,
5219,4/22/1971,C 8514,1,C61,,JAPAN,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13491,
5220,4/22/1971,C 8515,1,C62,,JAPAN,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13492,
5221,4/22/1971,C 8429,1,,,JAPAN,Yes,Yes,,,PAPUA NEW GUINEA,,O. sativa,Landrace/Traditional cultivar,13494,
5222,1/31/1979,IRAT 998,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(34/38),,MADAGASCAR,,O. sativa,Breeding and inbred line,12829,
5223,1/25/1984,IRAT 900,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(294/14),,MADAGASCAR,,O. sativa,Breeding and inbred line,12813,
5224,1/31/1979,IRAT 967,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(38/34),,MADAGASCAR,,O. sativa,Breeding and inbred line,12826,
5225,4/22/1971,C 8435,1,,,JAPAN,Yes,Yes,,,PAPUA NEW GUINEA,,O. sativa,Landrace/Traditional cultivar,13497,
5226,1/31/1979,IRAT 935,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(298/34),,MADAGASCAR,,O. sativa,Breeding and inbred line,12821,
5227,1/25/1984,IRAT 922,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(298/34),,MADAGASCAR,,O. sativa,Breeding and inbred line,12820,
5228,1/31/1979,IRAT 921,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(298/34),,MADAGASCAR,,O. sativa,Breeding and inbred line,12819,
5229,1/31/1979,IRAT 918,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(298/34),,MADAGASCAR,,O. sativa,Breeding and inbred line,12818,
5230,1/31/1979,IRAT 913,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(38/294),,MADAGASCAR,,O. sativa,Breeding and inbred line,12817,
5231,1/31/1979,IRAT 911,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(38/294),,MADAGASCAR,,O. sativa,Breeding and inbred line,12816,
5232,1/31/1979,IRAT 993,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(38/14),,MADAGASCAR,,O. sativa,Breeding and inbred line,12828,
5233,7/14/1971,ARC 11443 A,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14574,
5234,1/31/1979,IRAT 755,1,,,MADAGASCAR,Yes,Yes,HYBRIDE(78/300),,MADAGASCAR,,O. sativa,Breeding and inbred line,12796,
5235,7/30/1970,ARC 11094,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12712,
5236,7/30/1970,ARC 11082,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12711,
5237,7/30/1970,ARC 11081,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12710,
5238,7/30/1970,ARC 11080,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12709,
5239,7/30/1970,ARC 11079,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12708,
5240,7/14/1971,ARC 11446,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14576,
5241,7/14/1971,ARC 11444,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14575,
5242,7/14/1971,ARC 11447 A,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14578,
5243,7/14/1971,ARC 11442,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14573,
5244,7/30/1970,ARC 11077,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12706,
5245,7/30/1970,ARC 11076,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12705,
5246,7/14/1971,ARC 11441,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14572,
5247,7/14/1971,ARC 11436,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14571,
5248,7/30/1970,ARC 10916,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12673,
5249,7/30/1970,ARC 11078,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12707,
5250,7/14/1971,ARC 11877,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14580,
5251,4/22/1971,C 8436,1,,,JAPAN,Yes,Yes,,,PAPUA NEW GUINEA,,O. sativa,Landrace/Traditional cultivar,13498,
5252,2/2/1984,C 8437,1,,,JAPAN,Yes,Yes,,,PAPUA NEW GUINEA,,O. sativa,Landrace/Traditional cultivar,13499,
5253,4/22/1971,C 8447,1,,,JAPAN,Yes,Yes,,,INDONESIA,,O. sativa,Landrace/Traditional cultivar,13505,
5254,2/18/1972,,,HARLAN NO. 25A,,UNITED STATES,Yes,Yes,,,NIGERIA,,O. sativa,,14737,
5255,7/30/1970,ARC 10738,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12592,
5256,2/18/1972,,,HARLAN NO. 37,,UNITED STATES,Yes,Yes,MANI COYO/GBALI,,GHANA,,O. glaberrima,,14748,
5257,7/30/1970,ARC 11097,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12713,
5258,7/14/1971,ARC 12383,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14581,
5259,7/30/1970,ARC 11066,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12703,
5260,7/30/1970,ARC 11123,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12718,
5261,7/30/1970,ARC 11116,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12717,
5262,7/30/1970,ARC 11115,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12716,
5263,7/30/1970,ARC 11099,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12715,
5264,7/30/1970,ARC 11098,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12714,
5265,7/14/1971,ARC 11450,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,14579,
5266,2/18/1972,,,HARLAN NO. 25B,,UNITED STATES,Yes,Yes,,,NIGERIA,,O. glaberrima,,14775,
5267,7/30/1970,ARC 10787,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12624,
5268,4/22/1971,C 8461,1,C8,,JAPAN,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13473,
5269,7/30/1970,ARC 10805,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12636,
5270,4/22/1971,C 8459,1,C6,,JAPAN,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13471,
5271,7/30/1970,ARC 10770,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12616,
5272,7/30/1970,ARC 10771,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12617,
5273,7/30/1970,ARC 10772,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12618,
5274,7/30/1970,ARC 10774,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12619,
5275,7/30/1970,ARC 10775,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12620,
5276,7/30/1970,ARC 10777,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12621,
5277,7/30/1970,ARC 10785,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12622,
5278,7/30/1970,ARC 10800,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12632,
5279,7/30/1970,ARC 10786,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12623,
5280,7/30/1970,ARC 10768,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12614,
5281,7/30/1970,ARC 10791,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12625,
5282,6/21/1971,CI 9813,1,,,UNITED STATES,Yes,Yes,CI 9402/DAWN,,UNITED STATES,,O. sativa,Breeding and inbred line,14532,
5283,7/30/1970,ARC 10792,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12626,
5284,6/21/1971,CI 9814,1,,,UNITED STATES,Yes,Yes,BELLE PATNA/CI 9187,,UNITED STATES,,O. sativa,Breeding and inbred line,14533,
5285,7/30/1970,ARC 10794,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12627,
5286,7/30/1970,ARC 10795,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12628,
5287,7/30/1970,ARC 10797,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12629,
5288,7/30/1970,ARC 10798,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12630,
5289,7/30/1970,ARC 10799,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12631,
5290,6/15/1972,ARC 6604,1,,,PHILIPPINES,Yes,Yes,,,INDIA,,O. sativa,,15790,
5291,2/2/1984,C 8456,1,C3,,JAPAN,Yes,Yes,,,MALAYSIA,,O. sativa,Landrace/Traditional cultivar,13470,
5292,7/30/1970,ARC 10754,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12603,
5293,7/30/1970,ARC 10740,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12593,
5294,4/22/1971,C 8510,1,C57,,JAPAN,Yes,Yes,,,BRUNEI DARUSSALAM,,O. sativa,Landrace/Traditional cultivar,13489,
5295,7/30/1970,ARC 10741,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12594,
5296,7/30/1970,ARC 10742,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12595,
5297,7/30/1970,ARC 10743,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12596,
5298,7/30/1970,ARC 10744,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12597,
5299,7/30/1970,ARC 10745,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,,12598,
5300,7/30/1970,ARC 10746,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12599,
5301,7/30/1970,ARC 10747,1,,,INDIA,Yes,Yes,,,INDIA,,O. sativa,Landrace/Traditional cultivar,12600,
