,DNA_UNIQUE_ID,Variety Group (Tree)1,days_to_mat,source_country,rice_blast,fast,stdardized_mat,z_score
2066,IRIS 313-9464,Tropical japonica,112.0,SURINAME,Susceptible,False,-0.82748836387,-0.817154918415
2067,IRIS 313-10710,Tropical japonica,121.0,SURINAME,,False,-0.454185342575,-0.448317994309
2068,IRIS 313-9519,Tropical japonica,110.0,SURINAME,,False,-0.910444590824,-0.899118679328
2069,IRIS 313-9758,Aus/boro,101.0,TAIWAN,Susceptible,True,-1.28374761212,-1.26795560343
2070,IRIS 313-11695,Basmati/sadri,118.0,TAIWAN,,False,-0.578619683007,-0.571263635677
2071,IRIS 313-8743,Indica,145.0,TAIWAN,Susceptible,False,0.541289380877,0.535247136642
2072,IRIS 313-9705,Indica,111.0,TAIWAN,,False,-0.868966477347,-0.858136798871
2073,IRIS 313-9708,Indica,108.0,TAIWAN,Susceptible,False,-0.993400817778,-0.98108244024
2074,IRIS 313-9882,Indica,101.0,TAIWAN,Susceptible,True,-1.28374761212,-1.26795560343
2075,IRIS 313-9706,Indica,101.0,TAIWAN,,True,-1.28374761212,-1.26795560343
2076,IRIS 313-10001,Indica,116.0,TAIWAN,,False,-0.661575909961,-0.65322739659
2077,IRIS 313-11698,Indica,124.0,TAIWAN,,False,-0.329751002144,-0.32537235294
2078,IRIS 313-11694,Indica,132.0,TAIWAN,,False,0.00207390567386,0.00248269071023
2079,IRIS 313-11693,Indica,130.0,TAIWAN,,False,-0.0808823212805,-0.0794810702023
2080,IRIS 313-8454,Indica,117.0,TAIWAN,,False,-0.620097796484,-0.612245516134
2081,IRIS 313-11692,Indica,126.0,TAIWAN,,False,-0.246794775189,-0.243408592027
2082,IRIS 313-11980,Indica,120.0,TAIWAN,,False,-0.495663456052,-0.489299874765
2083,IRIS 313-8880,Indica,131.0,TAIWAN,Moderately susceptible,False,-0.0394042078033,-0.038499189746
2084,IRIS 313-11157,Indica,112.0,TAIWAN,Susceptible,False,-0.82748836387,-0.817154918415
2085,IRIS 313-11237,Indica,110.0,TAIWAN,Susceptible,False,-0.910444590824,-0.899118679328
2086,IRIS 313-10515,Indica,117.0,TAIWAN,,False,-0.620097796484,-0.612245516134
2087,IRIS 313-11990,Indica,116.0,TAIWAN,,False,-0.661575909961,-0.65322739659
2088,IRIS 313-10507,Japonica,101.0,TAIWAN,,True,-1.28374761212,-1.26795560343
2089,IRIS 313-9703,Temperate japonica,105.0,TAIWAN,,True,-1.11783515821,-1.10402808161
2090,IRIS 313-8873,Temperate japonica,98.0,TAIWAN,Susceptible,True,-1.40818195255,-1.3909012448
2091,IRIS 313-9702,Temperate japonica,105.0,TAIWAN,,True,-1.11783515821,-1.10402808161
2092,IRIS 313-9701,Temperate japonica,114.0,TAIWAN,,False,-0.744532136915,-0.735191157503
2093,IRIS 313-11890,Temperate japonica,110.0,TAIWAN,Resistant,False,-0.910444590824,-0.899118679328
2094,IRIS 313-9346,Temperate japonica,92.0,TAIWAN,,True,-1.65705063341,-1.63679252754
2095,IRIS 313-10631,Temperate japonica,92.0,TAIWAN,,True,-1.65705063341,-1.63679252754
2096,IRIS 313-10429,Temperate japonica,114.0,TAIWAN,,False,-0.744532136915,-0.735191157503
2097,IRIS 313-11981,Temperate japonica,109.0,TAIWAN,,False,-0.951922704301,-0.940100559784
2098,IRIS 313-8927,Tropical japonica,120.0,TAIWAN,,False,-0.495663456052,-0.489299874765
2099,IRIS 313-8909,Indica,168.0,TANZANIA,Susceptible,False,1.49528599085,1.47783038714
2100,IRIS 313-8571,Indica,145.0,TANZANIA,,False,0.541289380877,0.535247136642
2101,IRIS 313-10536,Indica,161.0,TANZANIA,,False,1.20493919651,1.19095722394
2102,IRIS 313-11779,Indica,169.0,TANZANIA,Susceptible,False,1.53676410433,1.51881226759
2103,IRIS 313-11780,Indica,168.0,TANZANIA,Susceptible,False,1.49528599085,1.47783038714
2104,IRIS 313-11785,Indica,168.0,TANZANIA,Susceptible,False,1.49528599085,1.47783038714
2105,IRIS 313-11711,Aus/boro,199.0,THAILAND,,False,2.78110750864,2.74826868128
2106,IRIS 313-11635,Aus/boro,155.0,THAILAND,Susceptible,False,0.956070515649,0.945065941204
2107,IRIS 313-8474,Indica,153.0,THAILAND,,False,0.873114288694,0.863102180292
2108,IRIS 313-8895,Indica,166.0,THAILAND,,False,1.4123297639,1.39586662622
2109,IRIS 313-11608,Indica,214.0,THAILAND,,False,3.4032792108,3.36299688812
2110,IRIS 313-8674,Indica,140.0,THAILAND,,False,0.333898813491,0.33033773436
2111,IRIS 313-8679,Indica,166.0,THAILAND,,False,1.4123297639,1.39586662622
2112,IRIS 313-11610,Indica,194.0,THAILAND,Susceptible,False,2.57371694126,2.543359279
2113,IRIS 313-9209,Indica,179.0,THAILAND,Susceptible,False,1.9515452391,1.92863107215
2114,IRIS 313-8732,Indica,148.0,THAILAND,Susceptible,False,0.665723721309,0.65819277801
2115,IRIS 313-9119,Indica,137.0,THAILAND,,False,0.20946447306,0.207392092992
2116,IRIS 313-9281,Indica,149.0,THAILAND,,False,0.707201834786,0.699174658467
2117,IRIS 313-9302,Indica,181.0,THAILAND,Resistant,False,2.03450146606,2.01059483307
2118,IRIS 313-9115,Indica,161.0,THAILAND,Susceptible,False,1.20493919651,1.19095722394
2119,IRIS 313-8980,Indica,153.0,THAILAND,Susceptible,False,0.873114288694,0.863102180292
2120,IRIS 313-9123,Indica,148.0,THAILAND,Susceptible,False,0.665723721309,0.65819277801
2121,IRIS 313-8870,Indica,166.0,THAILAND,,False,1.4123297639,1.39586662622
2122,IRIS 313-8785,Indica,154.0,THAILAND,Susceptible,False,0.914592402172,0.904084060748
2123,IRIS 313-9451,Indica,144.0,THAILAND,Susceptible,False,0.4998112674,0.494265256185
2124,IRIS 313-9227,Indica,126.0,THAILAND,Susceptible,False,-0.246794775189,-0.243408592027
2125,IRIS 313-8722,Indica,138.0,THAILAND,Susceptible,False,0.250942586537,0.248373973448
2126,IRIS 313-9032,Indica,114.0,THAILAND,Susceptible,False,-0.744532136915,-0.735191157503
2127,IRIS 313-9415,Indica,175.0,THAILAND,,False,1.78563278519,1.76470355033
2128,IRIS 313-9006,Indica,171.0,THAILAND,,False,1.61972033128,1.6007760285
2129,IRIS 313-9286,Indica,137.0,THAILAND,,False,0.20946447306,0.207392092992
2130,IRIS 313-9567,Indica,187.0,THAILAND,Susceptible,False,2.28337014692,2.2564861158
2131,IRIS 313-10151,Indica,151.0,THAILAND,Susceptible,False,0.79015806174,0.781138419379
2132,IRIS 313-11534,Indica,183.0,THAILAND,Susceptible,False,2.11745769301,2.09255859398
2133,IRIS 313-8702,Indica,169.0,THAILAND,,False,1.53676410433,1.51881226759
2134,IRIS 313-9114,Indica,161.0,THAILAND,Susceptible,False,1.20493919651,1.19095722394
2135,IRIS 313-9288,Indica,152.0,THAILAND,,False,0.831636175217,0.822120299836
2136,IRIS 313-9019,Indica,165.0,THAILAND,,False,1.37085165042,1.35488474577
2137,IRIS 313-9357,Indica,170.0,THAILAND,,False,1.57824221781,1.55979414805
2138,IRIS 313-9697,Indica,178.0,THAILAND,,False,1.91006712562,1.8876491917
2139,IRIS 313-11509,Indica,148.0,THAILAND,Susceptible,False,0.665723721309,0.65819277801
2140,IRIS 313-9669,Indica,164.0,THAILAND,,False,1.32937353694,1.31390286531
2141,IRIS 313-11611,Indica,130.0,THAILAND,Susceptible,False,-0.0808823212805,-0.0794810702023
2142,IRIS 313-11680,Indica,175.0,THAILAND,,False,1.78563278519,1.76470355033
2143,IRIS 313-11682,Indica,161.0,THAILAND,,False,1.20493919651,1.19095722394
2144,IRIS 313-9600,Indica,166.0,THAILAND,Susceptible,False,1.4123297639,1.39586662622
2145,IRIS 313-10147,Indica,126.0,THAILAND,Susceptible,False,-0.246794775189,-0.243408592027
2146,IRIS 313-8985,Indica,164.0,THAILAND,,False,1.32937353694,1.31390286531
2147,IRIS 313-8466,Indica,158.0,THAILAND,Susceptible,False,1.08050485608,1.06801158257
2148,IRIS 313-9406,Indica,166.0,THAILAND,,False,1.4123297639,1.39586662622
2149,IRIS 313-11676,Indica,159.0,THAILAND,,False,1.12198296956,1.10899346303
2150,IRIS 313-11678,Indica,143.0,THAILAND,,False,0.458333153923,0.453283375729
2151,IRIS 313-9121,Indica,162.0,THAILAND,Susceptible,False,1.24641730999,1.2319391044
2152,IRIS 313-11679,Indica,175.0,THAILAND,,False,1.78563278519,1.76470355033
2153,IRIS 313-10134,Indica,170.0,THAILAND,Susceptible,False,1.57824221781,1.55979414805
2154,IRIS 313-9602,Indica,130.0,THAILAND,Susceptible,False,-0.0808823212805,-0.0794810702023
2155,IRIS 313-11530,Indica,154.0,THAILAND,Resistant,False,0.914592402172,0.904084060748
2156,IRIS 313-9112,Indica,161.0,THAILAND,Moderately susceptible,False,1.20493919651,1.19095722394
2157,IRIS 313-8586,Indica,152.0,THAILAND,,False,0.831636175217,0.822120299836
2158,IRIS 313-9020,Indica,175.0,THAILAND,,False,1.78563278519,1.76470355033
2159,IRIS 313-11677,Indica,128.0,THAILAND,,False,-0.163838548235,-0.161444831115
2160,IRIS 313-11720,Indica,156.0,THAILAND,,False,0.997548629126,0.986047821661
2161,IRIS 313-11708,Indica,149.0,THAILAND,,False,0.707201834786,0.699174658467
2162,IRIS 313-11707,Indica,196.0,THAILAND,,False,2.65667316821,2.62532303991
2163,IRIS 313-11704,Indica,197.0,THAILAND,,False,2.69815128169,2.66630492037
2164,IRIS 313-11684,Indica,175.0,THAILAND,,False,1.78563278519,1.76470355033
2165,IRIS 313-11721,Indica,157.0,THAILAND,,False,1.0390267426,1.02702970212
2166,IRIS 313-11719,Indica,144.0,THAILAND,,False,0.4998112674,0.494265256185
2167,IRIS 313-11709,Indica,161.0,THAILAND,,False,1.20493919651,1.19095722394
2168,IRIS 313-11705,Indica,167.0,THAILAND,,False,1.45380787737,1.43684850668
2169,IRIS 313-11685,Indica,160.0,THAILAND,,False,1.16346108303,1.14997534349
2170,IRIS 313-11700,Indica,118.0,THAILAND,,False,-0.578619683007,-0.571263635677
2171,IRIS 313-11687,Indica,166.0,THAILAND,,False,1.4123297639,1.39586662622
2172,IRIS 313-11683,Indica,171.0,THAILAND,,False,1.61972033128,1.6007760285
2173,IRIS 313-11710,Indica,175.0,THAILAND,,False,1.78563278519,1.76470355033
2174,IRIS 313-11686,Indica,172.0,THAILAND,,False,1.66119844476,1.64175790896
2175,IRIS 313-11681,Indica,163.0,THAILAND,,False,1.28789542347,1.27292098485
2176,IRIS 313-11832,Indica,133.0,THAILAND,Susceptible,False,0.043552019151,0.0434645711665
2177,IRIS 313-11192,Indica,128.0,THAILAND,Susceptible,False,-0.163838548235,-0.161444831115
2178,IRIS 313-11834,Indica,170.0,THAILAND,Susceptible,False,1.57824221781,1.55979414805
2179,IRIS 313-11957,Indica,152.0,THAILAND,,False,0.831636175217,0.822120299836
2180,IRIS 313-11835,Indica,137.0,THAILAND,Susceptible,False,0.20946447306,0.207392092992
2181,IRIS 313-11193,Indica,129.0,THAILAND,Susceptible,False,-0.122360434758,-0.120462950659
2182,IRIS 313-11920,Indica,132.0,THAILAND,,False,0.00207390567386,0.00248269071023
2183,IRIS 313-11388,Indica,146.0,THAILAND,Susceptible,False,0.582767494354,0.576229017098
2184,IRIS 313-11961,Indica,150.0,THAILAND,,False,0.748679948263,0.740156538923
2185,IRIS 313-11327,Indica,147.0,THAILAND,Susceptible,False,0.624245607831,0.617210897554
2186,IRIS 313-8253,Indica,133.0,THAILAND,Susceptible,False,0.043552019151,0.0434645711665
2187,IRIS 313-11386,Indica,161.0,THAILAND,Susceptible,False,1.20493919651,1.19095722394
2188,IRIS 313-11921,Indica,169.0,THAILAND,,False,1.53676410433,1.51881226759
2189,IRIS 313-11836,Indica,149.0,THAILAND,Susceptible,False,0.707201834786,0.699174658467
2190,IRIS 313-11837,Indica,138.0,THAILAND,Susceptible,False,0.250942586537,0.248373973448
2191,IRIS 313-11962,Indica,166.0,THAILAND,,False,1.4123297639,1.39586662622
2192,IRIS 313-10928,Indica,97.0,THAILAND,Susceptible,True,-1.44966006603,-1.43188312526
2193,IRIS 313-11389,Indica,158.0,THAILAND,Susceptible,False,1.08050485608,1.06801158257
2194,IRIS 313-11838,Indica,198.0,THAILAND,Susceptible,False,2.73962939517,2.70728680082
2195,IRIS 313-11898,Indica,139.0,THAILAND,,False,0.292420700014,0.289355853904
2196,IRIS 313-11899,Indica,137.0,THAILAND,,False,0.20946447306,0.207392092992
2197,IRIS 313-11839,Indica,123.0,THAILAND,Susceptible,False,-0.371229115621,-0.366354233396
2198,IRIS 313-11390,Indica,168.0,THAILAND,Susceptible,False,1.49528599085,1.47783038714
2199,IRIS 313-8485,Indica,124.0,THAILAND,Susceptible,False,-0.329751002144,-0.32537235294
2200,IRIS 313-11391,Indica,162.0,THAILAND,Susceptible,False,1.24641730999,1.2319391044
2201,IRIS 313-11840,Indica,167.0,THAILAND,Susceptible,False,1.45380787737,1.43684850668
2202,IRIS 313-11841,Indica,149.0,THAILAND,Susceptible,False,0.707201834786,0.699174658467
2203,IRIS 313-11842,Indica,194.0,THAILAND,Susceptible,False,2.57371694126,2.543359279
2204,IRIS 313-10934,Indica,144.0,THAILAND,,False,0.4998112674,0.494265256185
2205,IRIS 313-11843,Indica,191.0,THAILAND,Susceptible,False,2.44928260083,2.42041363763
2206,IRIS 313-11392,Indica,148.0,THAILAND,Susceptible,False,0.665723721309,0.65819277801
2207,IRIS 313-11925,Indica,169.0,THAILAND,,False,1.53676410433,1.51881226759
2208,IRIS 313-11925,Indica,169.0,THAILAND,,False,1.53676410433,1.51881226759
2209,IRIS 313-11393,Indica,158.0,THAILAND,Susceptible,False,1.08050485608,1.06801158257
2210,IRIS 313-11233,Indica,115.0,THAILAND,Susceptible,False,-0.703054023438,-0.694209277046
2211,IRIS 313-11901,Indica,202.0,THAILAND,Susceptible,False,2.90554184908,2.87121432265
2212,IRIS 313-11846,Indica,161.0,THAILAND,Susceptible,False,1.20493919651,1.19095722394
2213,IRIS 313-11927,Indica,120.0,THAILAND,,False,-0.495663456052,-0.489299874765
2214,IRIS 313-11958,Indica,154.0,THAILAND,,False,0.914592402172,0.904084060748
2215,IRIS 313-10506,Indica,178.0,THAILAND,,False,1.91006712562,1.8876491917
2216,IRIS 313-10650,Indica,174.0,THAILAND,Susceptible,False,1.74415467172,1.72372166987
2217,IRIS 313-10757,Indica,186.0,THAILAND,Susceptible,False,2.24189203344,2.21550423535
2218,IRIS 313-11194,Indica,172.0,THAILAND,Susceptible,False,1.66119844476,1.64175790896
2219,IRIS 313-11387,Indica,176.0,THAILAND,Susceptible,False,1.82711089867,1.80568543079
2220,IRIS 313-9062,Intermediate type,165.0,THAILAND,,False,1.37085165042,1.35488474577
2221,IRIS 313-9116,Intermediate type,181.0,THAILAND,,False,2.03450146606,2.01059483307
2222,IRIS 313-9575,Temperate japonica,183.0,THAILAND,,False,2.11745769301,2.09255859398
2223,IRIS 313-11508,Temperate japonica,140.0,THAILAND,Susceptible,False,0.333898813491,0.33033773436
2224,IRIS 313-11535,Temperate japonica,181.0,THAILAND,Susceptible,False,2.03450146606,2.01059483307
2225,IRIS 313-11609,Temperate japonica,184.0,THAILAND,Susceptible,False,2.15893580649,2.13354047444
2226,IRIS 313-11688,Temperate japonica,186.0,THAILAND,,False,2.24189203344,2.21550423535
2227,IRIS 313-11706,Temperate japonica,164.0,THAILAND,,False,1.32937353694,1.31390286531
2228,IRIS 313-8884,Tropical japonica,142.0,THAILAND,Susceptible,False,0.416855040446,0.412301495273
2229,IRIS 313-8599,Tropical japonica,135.0,THAILAND,,False,0.126508246105,0.125428332079
2230,IRIS 313-8872,Tropical japonica,152.0,THAILAND,Susceptible,False,0.831636175217,0.822120299836
2231,IRIS 313-8565,Tropical japonica,120.0,THAILAND,,False,-0.495663456052,-0.489299874765
2232,IRIS 313-8911,Tropical japonica,142.0,THAILAND,Susceptible,False,0.416855040446,0.412301495273
2233,IRIS 313-11674,Tropical japonica,168.0,THAILAND,,False,1.49528599085,1.47783038714
2234,IRIS 313-11833,Tropical japonica,170.0,THAILAND,Susceptible,False,1.57824221781,1.55979414805
2235,IRIS 313-10923,Tropical japonica,136.0,THAILAND,Resistant,False,0.167986359583,0.166410212535
2236,IRIS 313-8580,Tropical japonica,136.0,THAILAND,,False,0.167986359583,0.166410212535
2237,IRIS 313-11831,Tropical japonica,115.0,THAILAND,Susceptible,False,-0.703054023438,-0.694209277046
2238,IRIS 313-11922,Tropical japonica,136.0,THAILAND,,False,0.167986359583,0.166410212535
2239,IRIS 313-11923,Tropical japonica,133.0,THAILAND,,False,0.043552019151,0.0434645711665
2240,IRIS 313-11924,Tropical japonica,138.0,THAILAND,,False,0.250942586537,0.248373973448
2241,IRIS 313-10176,Tropical japonica,141.0,THAILAND,,False,0.375376926968,0.371319614817
2242,IRIS 313-11248,Tropical japonica,142.0,THAILAND,Susceptible,False,0.416855040446,0.412301495273
2243,IRIS 313-11897,Tropical japonica,118.0,THAILAND,,False,-0.578619683007,-0.571263635677
2244,IRIS 313-11900,Tropical japonica,137.0,THAILAND,Susceptible,False,0.20946447306,0.207392092992
2245,IRIS 313-11844,Tropical japonica,152.0,THAILAND,Susceptible,False,0.831636175217,0.822120299836
2246,IRIS 313-11926,Tropical japonica,136.0,THAILAND,,False,0.167986359583,0.166410212535
2247,IRIS 313-11845,Tropical japonica,146.0,THAILAND,Susceptible,False,0.582767494354,0.576229017098
2248,IRIS 313-11892,Tropical japonica,142.0,THAILAND,Susceptible,False,0.416855040446,0.412301495273
2249,IRIS 313-9774,Temperate japonica,110.0,TURKEY,Susceptible,False,-0.910444590824,-0.899118679328
2250,IRIS 313-9774,Temperate japonica,110.0,TURKEY,Susceptible,False,-0.910444590824,-0.899118679328
2251,IRIS 313-9774,Temperate japonica,110.0,TURKEY,Susceptible,False,-0.910444590824,-0.899118679328
2252,IRIS 313-9774,Temperate japonica,110.0,TURKEY,Susceptible,False,-0.910444590824,-0.899118679328
2253,IRIS 313-8923,Basmati/sadri,106.0,UNITED STATES,Susceptible,True,-1.07635704473,-1.06304620115
2254,IRIS 313-9767,Indica,156.0,UNITED STATES,,False,0.997548629126,0.986047821661
2255,IRIS 313-8960,Indica,112.0,UNITED STATES,,False,-0.82748836387,-0.817154918415
2256,IRIS 313-11702,Indica,126.0,UNITED STATES,,False,-0.246794775189,-0.243408592027
2257,IRIS 313-10516,Indica,122.0,UNITED STATES,,False,-0.412707229098,-0.407336113852
2258,IRIS 313-10753,Indica,118.0,UNITED STATES,Susceptible,False,-0.578619683007,-0.571263635677
2259,IRIS 313-9363,Intermediate type,98.0,UNITED STATES,,True,-1.40818195255,-1.3909012448
2260,IRIS 313-9648,Intermediate type,132.0,UNITED STATES,,False,0.00207390567386,0.00248269071023
2261,IRIS 313-8803,Intermediate type,124.0,UNITED STATES,,False,-0.329751002144,-0.32537235294
2262,IRIS 313-8339,Japonica,116.0,UNITED STATES,,False,-0.661575909961,-0.65322739659
2263,IRIS 313-8323,Japonica,124.0,UNITED STATES,Susceptible,False,-0.329751002144,-0.32537235294
2264,IRIS 313-9463,Temperate japonica,100.0,UNITED STATES,,True,-1.3252257256,-1.30893748389
2265,IRIS 313-9491,Temperate japonica,118.0,UNITED STATES,,False,-0.578619683007,-0.571263635677
2266,IRIS 313-9410,Temperate japonica,133.0,UNITED STATES,Susceptible,False,0.043552019151,0.0434645711665
2267,IRIS 313-8856,Temperate japonica,96.0,UNITED STATES,Susceptible,True,-1.4911381795,-1.47286500572
2268,IRIS 313-8669,Temperate japonica,109.0,UNITED STATES,,False,-0.951922704301,-0.940100559784
2269,IRIS 313-8665,Temperate japonica,107.0,UNITED STATES,Susceptible,True,-1.03487893126,-1.0220643207
2270,IRIS 313-8627,Temperate japonica,112.0,UNITED STATES,Susceptible,False,-0.82748836387,-0.817154918415
2271,IRIS 313-8444,Temperate japonica,82.0,UNITED STATES,,True,-2.07183176818,-2.0466113321
2272,IRIS 313-8778,Tropical japonica,100.0,UNITED STATES,,True,-1.3252257256,-1.30893748389
2273,IRIS 313-8976,Tropical japonica,119.0,UNITED STATES,,False,-0.537141569529,-0.530281755221
2274,IRIS 313-9539,Tropical japonica,113.0,UNITED STATES,Susceptible,False,-0.786010250392,-0.776173037959
2275,IRIS 313-9366,Tropical japonica,117.0,UNITED STATES,,False,-0.620097796484,-0.612245516134
2276,IRIS 313-9452,Tropical japonica,122.0,UNITED STATES,Resistant,False,-0.412707229098,-0.407336113852
2277,IRIS 313-8434,Tropical japonica,109.0,UNITED STATES,,False,-0.951922704301,-0.940100559784
2278,IRIS 313-9550,Tropical japonica,128.0,UNITED STATES,Susceptible,False,-0.163838548235,-0.161444831115
2279,IRIS 313-8658,Tropical japonica,122.0,UNITED STATES,Susceptible,False,-0.412707229098,-0.407336113852
2280,IRIS 313-8502,Tropical japonica,102.0,UNITED STATES,,True,-1.24226949864,-1.22697372298
2281,IRIS 313-10708,Tropical japonica,99.0,UNITED STATES,Susceptible,True,-1.36670383907,-1.34991936435
2282,IRIS 313-8285,Tropical japonica,132.0,UNITED STATES,,False,0.00207390567386,0.00248269071023
2283,IRIS 313-10752,Tropical japonica,111.0,UNITED STATES,Susceptible,False,-0.868966477347,-0.858136798871
2284,IRIS 313-10552,Tropical japonica,131.0,UNITED STATES,,False,-0.0394042078033,-0.038499189746
2285,IRIS 313-9790,Temperate japonica,100.0,URUGUAY,,True,-1.3252257256,-1.30893748389
2286,IRIS 313-9685,Indica,189.0,USSR,,False,2.36632637387,2.33844987672
2287,IRIS 313-11189,Intermediate type,97.0,USSR,Susceptible,True,-1.44966006603,-1.43188312526
2288,IRIS 313-10289,Indica,126.0,VENEZUELA,,False,-0.246794775189,-0.243408592027
2289,IRIS 313-10289,Indica,126.0,VENEZUELA,,False,-0.246794775189,-0.243408592027
2290,IRIS 313-10268,Indica,128.0,VENEZUELA,,False,-0.163838548235,-0.161444831115
2291,IRIS 313-10268,Indica,128.0,VENEZUELA,,False,-0.163838548235,-0.161444831115
2292,IRIS 313-9822,Indica,92.0,VENEZUELA,,True,-1.65705063341,-1.63679252754
2293,IRIS 313-9267,Tropical japonica,110.0,VENEZUELA,Resistant,False,-0.910444590824,-0.899118679328
2294,IRIS 313-11594,Aus/boro,119.0,VIETNAM,,False,-0.537141569529,-0.530281755221
2295,IRIS 313-9317,Indica,126.0,VIETNAM,Susceptible,False,-0.246794775189,-0.243408592027
2296,IRIS 313-8996,Indica,159.0,VIETNAM,,False,1.12198296956,1.10899346303
2297,IRIS 313-9342,Indica,159.0,VIETNAM,Susceptible,False,1.12198296956,1.10899346303
2298,IRIS 313-11507,Indica,140.0,VIETNAM,Resistant,False,0.333898813491,0.33033773436
2299,IRIS 313-9429,Indica,138.0,VIETNAM,,False,0.250942586537,0.248373973448
2300,IRIS 313-9637,Indica,196.0,VIETNAM,Susceptible,False,2.65667316821,2.62532303991
2301,IRIS 313-11521,Indica,145.0,VIETNAM,Susceptible,False,0.541289380877,0.535247136642
